frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.len,mqtt.topic_len,connect_gap,publish_gap,mqtt.msgtype,mqtt.conflag.uname,mqtt.kalive
0.000106,116,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000192,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000495,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,266.7694549560547,3.0,0.0,0.0
0.001304,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,257.7732660770416,3.0,0.0,0.0
7.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000111,1514,1514,0.0,0.0,0.0,0.0,0.0,153.0,62.0,0.0,-525.3369090557098,3.0,0.0,0.0
0.000206,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,6.792819023132324,3.0,0.0,0.0
0.000114,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000106,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,258.98974800109863,3.0,0.0,0.0
3.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,2.3462319374084477,3.0,0.0,0.0
0.000155,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000465,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,61.0,0.0,250.06103801727292,3.0,0.0,0.0
6.4e-05,1437,1437,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-516.51540184021,3.0,0.0,0.0
8.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,265.98370599746704,3.0,0.0,0.0
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,174.0,62.0,0.0,-267.6300630569458,3.0,0.0,0.0
0.000189,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,269.99481201171875,3.0,0.0,0.0
0.001536,1514,1514,0.0,0.0,0.0,0.0,0.0,173.0,62.0,0.0,-4.094731092453003,3.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,1.4592740535736084,3.0,0.0,0.0
0.000387,88,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000534,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,256.98353099823,3.0,0.0,0.0
0.000209,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5e-05,935,935,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-256.515419960022,3.0,0.0,0.0
0.0018595,220,220,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,255.95067596435547,3.0,0.0,0.0
0.001056,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000617,105,105,37.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0902678966522216,0.0,3.0,0.0,60.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000114,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6e-05,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000198,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000178,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-257.4617109298706,3.0,0.0,0.0
5.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000748,94,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,592,592,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-265.7978610992432,3.0,0.0,0.0
6.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,1.601957082748413,3.0,0.0,0.0
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,524.2368638515472,3.0,0.0,0.0
0.000268,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,-1.9603829383850095,3.0,0.0,0.0
0.000429,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,62.0,0.0,0.5360591411590576,3.0,0.0,0.0
0.000225,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000385,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001168,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000114,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000527,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,-6.646681070327759,3.0,0.0,0.0
3.8e-05,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,3.0,0.0,0.0
0.001497,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00164,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,-515.6606431007385,3.0,0.0,0.0
7.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000681,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,62.0,0.0,5.409579992294312,3.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,-8.575114965438843,3.0,0.0,0.0
4.1e-05,1463,1463,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,270.2549960613251,3.0,0.0,0.0
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000479,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,-4.798723936080933,3.0,0.0,0.0
0.000207,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1277,1277,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-265.04765915870667,3.0,0.0,0.0
0.000775,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,2.282595157623291,3.0,0.0,0.0
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,521.6816298961639,3.0,0.0,0.0
0.000195,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000565,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-522.9599380493164,3.0,0.0,0.0
6.2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000105,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000319,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,265.2434301376343,3.0,0.0,0.0
0.0018595,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000962,105,105,37.0,0.0,0.0,0.0,1.0,148.0,0.0,-1.0026770234107971,0.0,3.0,0.0,60.0
0.001267,104,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8e-05,217,217,0.0,0.0,0.0,0.0,0.0,160.0,61.0,0.0,258.80582904815674,3.0,0.0,0.0
2.9e-05,1514,1514,0.0,1.0,1.0,101.0,0.0,148.0,64.5,0.0,0.0,3.0,0.0,0.0
0.000189,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,-254.9275550842285,3.0,0.0,0.0
6.1e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001101,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,178,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000463,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,-0.218703031539917,3.0,0.0,0.0
0.001272,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,62.0,0.0,-267.5348858833313,3.0,0.0,0.0
0.000203,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,265.8444519042969,3.0,0.0,0.0
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000104,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000261,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,1.6622800827026367,3.0,0.0,0.0
0.000113,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000876,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,64.0,0.0,-3.907550096511841,3.0,0.0,0.0
7.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00016,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000106,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,-259.0442199707031,3.0,0.0,0.0
0.000501,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,61.0,0.0,262.8592689037323,3.0,0.0,0.0
5.6e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1116,1116,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,248.6773669719696,3.0,0.0,0.0
0.000407,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-250.9603219032288,3.0,0.0,0.0
0.000393,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,-265.5828878879547,3.0,0.0,0.0
0.000579,96,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000174,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000137,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,56,56,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,3.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,522.0431067943573,3.0,0.0,0.0
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001386,1514,1514,0.0,0.0,0.0,0.0,0.0,173.0,63.0,0.0,-256.7381229400635,3.0,0.0,0.0
0.000731,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,256.0142459869385,3.0,0.0,0.0
6.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-514.8670768737793,3.0,0.0,0.0
6.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,-6.315977096557617,3.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000929,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,270.01379895210266,3.0,0.0,0.0
0.000116,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,175.0,61.0,0.0,-270.5768949985504,3.0,0.0,0.0
0.000179,699,699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1e-05,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000156,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,62.0,0.0,-0.893913984298706,3.0,0.0,0.0
0.000246,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,524.0555260181427,3.0,0.0,0.0
0.000109,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000121,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3e-05,1464,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,61.0,0.0,-0.3684060573577881,3.0,0.0,0.0
1.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000142,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-0.2765288352966308,3.0,0.0,0.0
0.000166,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,-255.86599707603452,3.0,0.0,0.0
0.000574,583,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000439,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000327,1457,1457,0.0,0.0,0.0,0.0,0.0,163.0,64.0,0.0,-267.36554503440857,3.0,0.0,0.0
0.000652,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,151,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,266.5880570411682,3.0,0.0,0.0
0.000529,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000115,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,256.2606620788574,3.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,0.0435140132904052,3.0,0.0,0.0
0.0018595,62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,63.0,0.0,-251.66117000579837,3.0,0.0,0.0
5.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000181,563,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,316,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000306,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,252.4646279811859,3.0,0.0,0.0
0.000273,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,-525.1072640419006,3.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,270.57114696502686,3.0,0.0,0.0
9.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,248.7043731212616,3.0,0.0,0.0
0.000136,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,277,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,4.614028930664063,3.0,0.0,0.0
0.000698,105,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000406,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-253.47686004638672,3.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,62.0,0.0,-2.2920150756835938,3.0,0.0,0.0
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,931,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000694,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-265.0654339790344,3.0,0.0,0.0
0.000127,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000169,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,62.0,0.0,521.4755110740662,3.0,0.0,0.0
0.001244,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,1.7721960544586182,3.0,0.0,0.0
0.0018595,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001145,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,1081,1081,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-2.226821184158325,3.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,-522.918025970459,3.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,62.0,0.0,-0.1031098365783691,3.0,0.0,0.0
0.000397,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,271.65200996398926,3.0,0.0,0.0
0.000597,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,-265.18679308891296,3.0,0.0,0.0
0.000138,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000117,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,-6.0503809452056885,3.0,0.0,0.0
0.0018595,56,56,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,3.0,0.0,0.0
0.001439,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,1.9215528964996336,3.0,0.0,0.0
7.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-0.1301498413085937,3.0,0.0,0.0
5.4e-05,954,954,0.0,1.0,1.0,116.0,0.0,148.0,64.5,0.0,263.76651787757874,3.0,0.0,0.0
0.0018595,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-263.8489408493042,3.0,0.0,0.0
0.0018595,462,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00021,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,263.54770588874817,3.0,0.0,0.0
6.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000945,106,106,38.0,0.0,0.0,0.0,1.0,148.0,0.0,0.1282448768615722,0.0,3.0,0.0,60.0
0.0018595,223,223,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-264.82120394706726,3.0,0.0,0.0
0.000163,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,522.7378070354462,3.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,-257.5150179862976,3.0,0.0,0.0
5.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000354,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000653,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-266.39690709114075,3.0,0.0,0.0
0.00026,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,8.258280038833618,3.0,0.0,0.0
0.000808,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-7.267534017562866,3.0,0.0,0.0
7.7e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043,192,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000445,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,7.119860887527466,3.0,0.0,0.0
8.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,257.7893931865692,3.0,0.0,0.0
0.000462,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000119,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
