frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.len,mqtt.topic_len,connect_gap,publish_gap
3e-05,104,104,36.0,0.0,0.0,0.0,1.0,148.0,0.0,-1.0026770234107971,0.0
0.000259,147,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000124,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000458,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,-0.3942251205444336
5.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,329,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,524.5588021278381
0.000848,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-524.3969490528107
0.000113,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,137,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,266.5590000152588
0.000407,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,253.33795404434204
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000575,225,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000415,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
6.7e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e-05,1462,1462,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,-518.29270195961
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,61.0,0.0,-2.2914390563964844
4.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001342,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000377,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000136,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,0.7290980815887451
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001063,786,786,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,0.2039849758148193
0.000124,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,1.2609188556671145
5.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000175,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,521.6594369411469
0.00072,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,-523.6911728382111
0.000115,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,269.343279838562
3.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,-3.3663458824157715
2.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00052,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,254.2302279472351
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000396,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000245,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6e-05,1514,1514,0.0,1.0,1.0,114.0,0.0,148.0,64.5,0.0,0.0
6.3e-05,1074,1074,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,-520.2366049289703
1.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000285,966,966,0.0,0.0,0.0,0.0,0.0,171.0,64.0,0.0,7.8119730949401855
0.000999,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000167,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8e-05,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000723,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e-05,1119,1119,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,-5.856636047363281
0.000124,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000108,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000516,329,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,521.7814788818359
2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-523.2058429718018
0.0018595,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000199,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000321,1514,1514,0.0,0.0,0.0,0.0,0.0,157.0,62.0,0.0,265.659658908844
0.000125,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,254,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000128,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,3.196498155593872
6.2e-05,1440,1440,0.0,0.0,0.0,0.0,0.0,156.0,63.0,0.0,-1.9808471202850344
4.1e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000281,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000435,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,-266.61814880371094
0.000346,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-0.3511512279510498
0.000451,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,519.9693710803986
6.4e-05,1459,1459,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-253.3739469051361
0.001237,1450,1450,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,257.3299648761749
6.2e-05,361,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,97,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000294,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,-517.9563648700714
0.000128,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000121,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,513.8163390159607
0.000361,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,4.039705991744995
0.000537,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,62.0,0.0,-523.676383972168
0.000537,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,62.0,0.0,0.9525759220123292
4e-05,1121,1121,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,-1.4045579433441162
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,266.2061669826508
2.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,0.8793020248413086
2.9e-05,127,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000115,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000969,1159,1159,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,257.89745593070984
0.000357,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,63.0,0.0,-517.060662984848
0.000366,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,256.59829688072205
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7e-05,654,654,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,258.76174211502075
0.000119,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001065,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,1.5968990325927734
0.0018595,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000116,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000165,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-257.71955609321594
0.000118,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000249,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000469,1514,1514,0.0,0.0,0.0,0.0,0.0,173.0,63.0,0.0,0.4923720359802246
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,1.944572925567627
0.000164,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,-267.79665994644165
0.001252,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-0.9326889514923096
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,64.0,0.0,524.9640200138092
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,173.0,61.0,0.0,-1.0244810581207275
0.000544,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6e-05,1514,1514,0.0,1.0,1.0,114.0,0.0,148.0,64.5,0.0,0.0
7.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000708,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,0.0422179698944091
0.001146,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,63.0,0.0,1.07464599609375
8.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-7.839228868484497
0.000627,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001175,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000131,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000957,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,64.0,0.0,2.1883199214935303
7.6e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000722,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8e-05,501,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000396,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-519.1504709720612
0.001174,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,61.0,0.0,523.7606320381165
0.000647,1514,1514,0.0,0.0,0.0,0.0,0.0,173.0,64.0,0.0,-258.5657069683075
0.00072,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,63.0,0.0,258.6824188232422
0.00011,1264,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000122,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-517.3505568504333
7.7e-05,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001468,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000612,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,-7.25182318687439
0.00149,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3e-05,763,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000748,916,916,0.0,0.0,0.0,0.0,0.0,160.0,63.0,0.0,524.6474030017853
0.000289,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00074,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-7.198643922805786
0.000697,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-250.8110308647156
0.000163,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000435,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,-265.2787861824036
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-0.3121359348297119
6.3e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000631,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,62.0,0.0,-0.6538920402526855
7.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,160.0,64.0,0.0,-0.8172738552093506
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000422,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,1.4412589073181152
0.001215,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000398,1514,1514,0.0,1.0,0.0,48.0,0.0,148.0,64.5,0.0,0.0
1.9e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1475,1475,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,265.8925199508667
5.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,62.0,0.0,2.0723390579223637
0.00054,1514,1514,0.0,0.0,0.0,0.0,0.0,172.0,63.0,0.0,-2.743607997894287
5.6e-05,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1e-05,1471,1471,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,4.96472692489624
0.000114,180,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,450,450,0.0,0.0,0.0,0.0,0.0,162.0,63.0,0.0,251.11567497253415
3.8e-05,151,151,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-522.5921218395233
0.000346,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,62.0,0.0,-0.5210700035095215
6e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000189,846,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000553,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,62.0,0.0,0.766934871673584
5.6e-05,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000153,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000719,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,64.0,0.0,522.6834571361542
4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-2.9479851722717285
0.000167,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,62.0,0.0,-519.6096439361572
2.2e-05,153,153,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,266.7378439903259
9.7e-05,123,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,64.0,0.0,-1.3620150089263916
9.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000352,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000108,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,260.032763004303
0.000316,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,64.0,0.0,-254.32314491271973
2.7e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,64.0,0.0,251.470470905304
0.000535,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,0.2322390079498291
4.3e-05,609,609,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-255.6314480304718
0.000529,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,62.0,0.0,-1.015347957611084
2.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,259.3241329193115
6.4e-05,257,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,-259.79590582847595
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,56,56,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
6.3e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00102,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001163,1514,1514,0.0,0.0,0.0,0.0,0.0,155.0,62.0,0.0,258.7457869052887
2.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000131,1450,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000944,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,64.0,0.0,-6.699970006942749
0.000921,117,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,63.0,0.0,-516.6029498577118
0.000119,1484,1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000696,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000181,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000118,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00043,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-1.6202001571655271
6.6e-05,216,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000889,60,60,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0
0.000357,1514,1514,0.0,0.0,0.0,0.0,0.0,154.0,63.0,0.0,7.934657096862793
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,516.9926300048828
0.0018595,258,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,192,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,586,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000138,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000942,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,0.8809890747070312
5.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,61.0,0.0,-524.1638882160187
0.000189,1514,1514,0.0,0.0,0.0,0.0,0.0,164.0,64.0,0.0,267.9662721157074
0.0018595,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00064,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4e-05,891,891,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,-3.385994911193848
0.000621,1514,1514,0.0,0.0,0.0,0.0,0.0,156.0,64.0,0.0,-0.2829430103302002
7.7e-05,1392,1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,63.0,0.0,-265.816468000412
3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,162.0,64.0,0.0,266.6749517917633
8.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,150.0,63.0,0.0,251.3290011882782
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,167.0,63.0,0.0,-517.3654000759125
8.7e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000107,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,63.0,0.0,519.3543450832367
8.2e-05,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,159.0,63.0,0.0,-521.19380402565
0.001331,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,525.9773180484772
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,158.0,62.0,0.0,-4.786352157592773
4.3e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001556,274,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,161.0,63.0,0.0,-254.36233401298523
0.000397,1514,1514,0.0,0.0,0.0,0.0,0.0,168.0,63.0,0.0,5.806121110916138
0.00054,1514,1514,0.0,0.0,0.0,0.0,0.0,171.0,62.0,0.0,-269.93224716186523
0.000374,1402,1402,0.0,0.0,0.0,0.0,0.0,169.0,62.0,0.0,264.25142121315
0.0018595,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000714,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,64.0,0.0,-263.81316804885864
0.000979,1371,1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,169.0,61.0,0.0,262.4723570346832
0.000112,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000124,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000937,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,61.0,0.0,253.25453686714167
4.6e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,165.0,64.0,0.0,-517.7959349155426
0.000707,1030,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018595,1380,1380,0.0,0.0,0.0,0.0,0.0,157.0,63.0,0.0,0.3844139575958252
3.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,163.0,64.0,0.0,271.13288712501526
0.00153,1416,1416,0.0,0.0,0.0,0.0,0.0,155.0,61.0,0.0,-3.815863132476807
3.2e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,166.0,63.0,0.0,-0.6025550365447998
0.000113,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000235,1514,1514,0.0,0.0,0.0,0.0,0.0,170.0,63.0,0.0,-259.1599049568176
1.9e-05,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
