mqtt.msgtype,mqtt.topic_len,mqtt.len,frame.len,frame.cap_len,frame.time_delta,publish_gap,mqtt.kalive,connect_gap,mqtt.conflag.cleansess,mqtt.clientid_len,mqtt.qos,mqtt.conack.flags.reserved,mqtt.retain,mqtt.conack.flags.sp,type
3.0,63.0,158.0,1514.0,1514.0,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,174.0,1514.0,1514.0,5.3e-05,5.2928924560546875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,0.000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1033.0,1033.0,0.005304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.000461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1484.0,1484.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,174.0,1514.0,1514.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,160.0,916.0,916.0,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,68.0,68.0,0.002261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,171.0,625.0,625.0,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,164.0,1514.0,1514.0,0.000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,158.0,1514.0,1514.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,0.011285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,61.0,153.0,1514.0,1514.0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,156.0,552.0,552.0,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,155.0,1251.0,1251.0,6.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,0.000324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,165.0,1514.0,1514.0,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,175.0,1514.0,1514.0,0.000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,156.0,1514.0,1514.0,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,164.0,1514.0,1514.0,0.00102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,160.0,1514.0,1514.0,0.00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,162.0,1186.0,1186.0,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,168.0,948.0,948.0,3.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,165.0,1514.0,1514.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,0.000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,66.0,66.0,0.011383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,3.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,112.0,112.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,164.0,1514.0,1514.0,0.000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,0.001635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
14.0,0.0,0.0,56.0,56.0,0.025201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,7.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,163.0,1514.0,1514.0,8.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,100.0,100.0,7.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,164.0,1514.0,1514.0,0.000232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,166.0,1514.0,1514.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,169.0,1478.0,1478.0,0.003555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,174.0,1514.0,1514.0,0.006675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,162.0,1514.0,1514.0,0.000417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,168.0,1514.0,1514.0,5.3e-05,5.2928924560546875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,154.0,1514.0,1514.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,168.0,1127.0,1127.0,0.000204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,0.001485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,4.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,61.0,161.0,1422.0,1422.0,0.000983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,66.0,66.0,0.00077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,164.0,1514.0,1514.0,7.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,164.0,1514.0,1514.0,0.000232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,161.0,1317.0,1317.0,0.002051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
13.0,0.0,0.0,60.0,60.0,0.002944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,185.0,185.0,0.001176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,178.0,1514.0,1514.0,0.003679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,152.0,152.0,0.000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,165.0,1514.0,1514.0,0.000599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,0.030206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1392.0,1392.0,0.000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,152.0,1514.0,1514.0,0.001852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,169.0,1514.0,1514.0,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,192.0,192.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,161.0,1514.0,1514.0,0.000315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,78.0,78.0,0.000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,6.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,163.0,1514.0,1514.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,165.0,1514.0,1514.0,0.000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,166.0,1514.0,1514.0,0.009466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,0.000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,0.000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,66.0,66.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,161.0,1514.0,1514.0,0.000506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,164.0,221.0,221.0,0.013198,0.013422012329101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,161.0,1514.0,1514.0,0.004766,0.004976987838745117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,165.0,1474.0,1474.0,0.001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.005254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,80.0,80.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,67.0,67.0,0.006329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,64.0,64.0,0.604555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1392.0,1392.0,9.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,163.0,1514.0,1514.0,6.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,93.0,93.0,0.000856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,165.0,1514.0,1514.0,6.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,162.0,1514.0,1514.0,0.001286,0.0012860298156738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1392.0,1392.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,66.0,66.0,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,172.0,1514.0,1514.0,0.000393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,165.0,1514.0,1514.0,2.9e-05,2.8848648071289062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,608.0,608.0,0.031796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.00545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,172.0,1514.0,1514.0,0.000567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,66.0,66.0,0.004592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,164.0,1514.0,1514.0,0.000516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,11.0,14.0,70.0,70.0,0.006083,0.006082773208618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.001113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,6.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,0.000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,169.0,1107.0,1107.0,4.6e-05,4.601478576660156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,162.0,1514.0,1514.0,0.000409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,5.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,159.0,1514.0,1514.0,0.000532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,166.0,1514.0,1514.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,8.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,171.0,1514.0,1514.0,0.000324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,0.027311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1392.0,1392.0,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,161.0,1514.0,1514.0,0.000337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,167.0,1514.0,1514.0,0.002022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,66.0,66.0,0.026676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,172.0,1514.0,1514.0,0.000587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,161.0,1514.0,1514.0,0.000566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,162.0,1514.0,1514.0,0.000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,97.0,97.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.0,0.0,2.0,60.0,60.0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,61.0,158.0,1514.0,1514.0,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,160.0,1514.0,1514.0,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,158.0,1514.0,1514.0,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,168.0,1514.0,1514.0,0.000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,164.0,1514.0,1514.0,0.000545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,171.0,1514.0,1514.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,165.0,1514.0,1514.0,6.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1484.0,1484.0,0.000516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,72.0,72.0,0.006742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,165.0,1514.0,1514.0,0.001038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,7.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,160.0,1514.0,1514.0,6.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,155.0,1514.0,1514.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,66.0,66.0,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.012335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,973.0,973.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,46.0,46.0,0.377319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,163.0,1514.0,1514.0,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,165.0,165.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,121.0,121.0,0.002223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,160.0,1477.0,1477.0,0.002114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,61.0,166.0,1514.0,1514.0,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,162.0,1514.0,1514.0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,160.0,1514.0,1514.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1392.0,1392.0,0.000263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,78.0,78.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,667.0,667.0,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,160.0,1111.0,1111.0,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,66.0,66.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,165.0,1514.0,1514.0,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,161.0,1514.0,1514.0,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,170.0,1514.0,1514.0,0.000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,64.0,161.0,1514.0,1514.0,0.014506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,159.0,1087.0,1087.0,0.002416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,5.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,86.0,86.0,0.337758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,64.0,166.0,1514.0,1514.0,0.000806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,54.0,54.0,0.000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,163.0,1514.0,1514.0,0.000327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,62.0,170.0,1514.0,1514.0,0.000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,54.0,54.0,0.000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1484.0,1484.0,0.000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,1514.0,1514.0,0.000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,63.0,167.0,919.0,919.0,0.000334,0.00040602684020996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,66.0,66.0,0.155042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,60.0,60.0,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,159.0,1514.0,1514.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,60.0,60.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.0,0.0,0.0,100.0,100.0,8.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,1514.0,1514.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.0,62.0,162.0,1514.0,1514.0,0.004556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,174.0,1514.0,1514.0,0.0003,0.0002999305725097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.0,63.0,160.0,1514.0,1514.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
