mqtt.len,mqtt.topic_len,frame.cap_len,frame.time_delta,mqtt.clientid_len,mqtt.conack.flags.reserved,connect_gap,mqtt.conack.flags.sp,publish_gap,frame.len,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.uname,mqtt.conflag.retain
168.0,62.0,1514,0.000527,0.0,0.0,0.0,0.0,510.12353897094727,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000318,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,-251.16585493087769,1514,0.0,0.0,0.0,0.0,0.0
167.0,62.0,1514,4.2e-05,0.0,0.0,0.0,0.0,-0.967604160308838,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000415,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,262,0.001031,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0,0.0,0.0,0.0
159.0,61.0,1514,0.000173,0.0,0.0,0.0,0.0,-259.38541293144226,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,2.8e-05,0.0,0.0,0.0,0.0,1.4860000610351562,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,1.7e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,64.0,1514,4.9e-05,0.0,0.0,0.0,0.0,518.1580069065094,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,1.8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00013,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,2.9e-05,0.0,0.0,0.0,0.0,-2.7582578659057617,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001374,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,6.1e-05,0.0,0.0,0.0,0.0,-523.2811632156372,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.000337,0.0,0.0,0.0,0.0,523.9156172275543,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000128,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00038,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000967,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
170.0,63.0,773,0.000304,0.0,0.0,0.0,0.0,-517.5046291351318,773,0.0,0.0,0.0,0.0,0.0
0.0,0.0,95,0.0018595,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,2.8e-05,0.0,0.0,0.0,0.0,513.7104189395905,1514,0.0,0.0,0.0,0.0,0.0
178.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,-250.5568649768829,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1378,0.000192,0.0,0.0,0.0,0.0,0.0,1378,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,1.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000152,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,85,4.6e-05,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00047,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
148.0,0.0,106,2.8e-05,38.0,0.0,-0.0786869525909423,0.0,0.0,106,0.0,1.0,0.0,0.0,0.0
167.0,63.0,1514,0.00026,0.0,0.0,0.0,0.0,-261.71091890335083,1514,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000421,0.0,0.0,0.0,0.0,509.98310685157776,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,583,0.00012,0.0,0.0,0.0,0.0,0.0,583,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,3.9e-05,0.0,0.0,0.0,0.0,-515.7910509109497,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,61.0,1514,0.000451,0.0,0.0,0.0,0.0,-0.0580840110778808,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,62.0,1514,0.000199,0.0,0.0,0.0,0.0,515.9271030426025,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.3e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,9.2e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1198,4.4e-05,0.0,0.0,0.0,0.0,-251.1959331035614,1198,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.000624,0.0,0.0,0.0,0.0,256.32557821273804,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.000256,0.0,0.0,0.0,0.0,-253.61747312545776,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,89,0.000163,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0
0.0,0.0,80,0.0018595,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,0.000657,0.0,0.0,0.0,0.0,0.262739896774292,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,9.6e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
156.0,64.0,1514,1.6e-05,0.0,0.0,0.0,0.0,-2.877307891845703,1514,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000302,0.0,0.0,0.0,0.0,-258.84856700897217,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,0.00032,0.0,0.0,0.0,0.0,258.9292199611664,1514,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000455,0.0,0.0,0.0,0.0,255.89730310440063,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000549,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,2.7e-05,0.0,0.0,0.0,0.0,-522.8688540458679,1514,0.0,0.0,0.0,0.0,0.0
169.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,266.8129689693451,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,172,0.001347,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,0.0,0.0,0.0
148.0,0.0,56,0.0018595,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000129,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000308,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1016,7.2e-05,0.0,0.0,0.0,0.0,0.0,1016,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.5e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,97,0.0018595,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0.0
162.0,64.0,1514,6.5e-05,0.0,0.0,0.0,0.0,-267.2466878890991,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00011,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1463,4.1e-05,0.0,0.0,0.0,0.0,269.85541892051697,1463,0.0,0.0,0.0,0.0,0.0
0.0,0.0,932,7.1e-05,0.0,0.0,0.0,0.0,0.0,932,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,62.0,1514,0.000543,0.0,0.0,0.0,0.0,-268.9498219490051,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000136,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
163.0,62.0,758,0.000112,0.0,0.0,0.0,0.0,523.910749912262,758,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,64.0,1514,2e-05,0.0,0.0,0.0,0.0,-257.4917540550232,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000182,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,258.02979612350464,1514,0.0,0.0,0.0,0.0,0.0
170.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,-257.128870010376,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,9.8e-05,0.0,0.0,0.0,0.0,-3.327139139175415,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,0.000286,0.0,0.0,0.0,0.0,-264.19498777389526,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000302,0.0,0.0,0.0,0.0,7.772657871246338,1514,0.0,0.0,0.0,0.0,0.0
164.0,64.0,1514,0.000206,0.0,0.0,0.0,0.0,258.9782950878144,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000108,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
163.0,64.0,220,1.8e-05,0.0,0.0,0.0,0.0,-260.5575821399689,220,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000104,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000125,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000267,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
148.0,60.5,70,0.0018595,0.0,0.0,0.0,0.0,700.5364589691162,70,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000125,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.000752,0.0,0.0,0.0,0.0,-698.9729578495026,1514,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1514,0.000252,0.0,0.0,0.0,0.0,-7.351036071777344,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.2e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000128,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000949,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,80,0.000107,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,3.7e-05,0.0,0.0,0.0,0.0,270.966735124588,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,0.000242,0.0,0.0,0.0,0.0,-265.171334028244,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.1e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,1.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
167.0,64.0,1514,0.000482,0.0,0.0,0.0,0.0,259.92429995536804,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000121,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000415,0.0,0.0,0.0,0.0,-265.971755027771,1514,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1514,5.6e-05,0.0,0.0,0.0,0.0,524.2154519557953,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,64.0,1135,4.7e-05,0.0,0.0,0.0,0.0,-260.0906789302826,1135,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,7.4e-05,0.0,0.0,0.0,0.0,-258.09343004226685,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,127,0.000166,0.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,1.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,5.3e-05,0.0,0.0,0.0,0.0,259.3479208946228,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.0018595,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,3.9500651359558105,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,0.0018595,0.0,0.0,0.0,0.0,-269.3402090072632,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,1514,5.4e-05,0.0,0.0,0.0,0.0,524.1343839168549,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.0018595,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,2.6e-05,0.0,0.0,0.0,0.0,-524.320209980011,1514,0.0,0.0,0.0,0.0,0.0
172.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,266.5689649581909,1514,0.0,0.0,0.0,0.0,0.0
163.0,64.0,1269,5.4e-05,0.0,0.0,0.0,0.0,-260.27769780159,1269,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.000576,0.0,0.0,0.0,0.0,-5.175047159194946,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,-1.1626579761505127,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000754,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
173.0,64.0,1514,6.2e-05,0.0,0.0,0.0,0.0,0.1427221298217773,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,85,6e-05,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000184,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,522.6634287834167,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000111,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000317,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,64.0,1514,2.8e-05,0.0,0.0,0.0,0.0,-521.4984359741211,1514,0.0,0.0,0.0,0.0,0.0
169.0,63.0,226,0.0018595,0.0,0.0,0.0,0.0,265.3755421638489,226,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,8.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,83,0.000919,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.00012,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000669,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000331,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,0.00058,0.0,0.0,0.0,0.0,-265.14915704727173,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000603,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00101,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000131,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001063,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000799,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000149,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.000282,0.0,0.0,0.0,0.0,269.9513919353485,1514,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000526,0.0,0.0,0.0,0.0,246.5319380760193,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.3e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,0.000511,0.0,0.0,0.0,0.0,-517.5340840816498,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.000303,0.0,0.0,0.0,0.0,263.6811990737915,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,6.3e-05,0.0,0.0,0.0,0.0,258.80500888824463,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000118,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000194,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,888,6.2e-05,0.0,0.0,0.0,0.0,0.0,888,0.0,0.0,0.0,0.0,0.0
148.0,0.0,56,1.8e-05,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,324,0.0018595,0.0,0.0,0.0,0.0,0.0,324,0.0,0.0,0.0,0.0,0.0
0.0,0.0,78,0.000315,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0
163.0,64.0,1514,0.000176,0.0,0.0,0.0,0.0,-522.9049668312073,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,0.000477,0.0,0.0,0.0,0.0,520.1291019916534,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,3.4e-05,0.0,0.0,0.0,0.0,-255.813493013382,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.000579,0.0,0.0,0.0,0.0,2.2783780097961426,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.000614,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
171.0,64.0,1514,0.000321,0.0,0.0,0.0,0.0,-267.1282820701599,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.000325,0.0,0.0,0.0,0.0,0.4702420234680176,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,1.6e-05,0.0,0.0,0.0,0.0,0.1668980121612548,1514,0.0,0.0,0.0,0.0,0.0
148.0,64.5,1514,0.001114,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,5.4e-05,0.0,0.0,0.0,0.0,517.9634599685669,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,9.2e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,8.6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00149,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1107,4.6e-05,0.0,0.0,0.0,0.0,-251.28653407096863,1107,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000105,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000111,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,257.9785189628601,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000915,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,6.5e-05,0.0,0.0,0.0,0.0,-525.2666208744049,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000161,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
173.0,63.0,1514,0.001386,0.0,0.0,0.0,0.0,267.064523935318,1514,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1514,2.7e-05,0.0,0.0,0.0,0.0,0.610969066619873,1514,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,6.5e-05,0.0,0.0,0.0,0.0,250.76828503608704,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000284,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1514,0.000381,0.0,0.0,0.0,0.0,-516.4446420669556,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000161,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,329,0.000547,0.0,0.0,0.0,0.0,0.0,329,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.00112,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,0.0018595,0.0,0.0,0.0,0.0,524.2797338962555,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.000605,0.0,0.0,0.0,0.0,-2.0742359161376958,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000142,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000125,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
0.0,0.0,55,0.0018595,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.000255,0.0,0.0,0.0,0.0,-257.5740458965301,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000118,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1123,5.2e-05,0.0,0.0,0.0,0.0,-258.3816750049591,1123,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,5.6e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000116,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,64.0,1514,3.7e-05,0.0,0.0,0.0,0.0,259.0392258167267,1514,0.0,0.0,0.0,0.0,0.0
176.0,62.0,1285,0.001189,0.0,0.0,0.0,0.0,-267.50133180618286,1285,0.0,0.0,0.0,0.0,0.0
162.0,64.0,1514,3.8e-05,0.0,0.0,0.0,0.0,266.1666958332062,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,82,5.7e-05,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0
0.0,0.0,79,0.0018595,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000403,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,103,0.000942,0.0,0.0,0.0,0.0,0.0,103,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,6.9e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,2.8e-05,0.0,0.0,0.0,0.0,-1.0838148593902588,1514,0.0,0.0,0.0,0.0,0.0
161.0,64.0,454,0.001666,0.0,0.0,0.0,0.0,261.5136458873749,454,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001766,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.4e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001089,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
