mqtt.len,mqtt.topic_len,frame.cap_len,frame.time_delta,mqtt.clientid_len,mqtt.conack.flags.reserved,connect_gap,publish_gap,mqtt.conack.flags.sp,frame.len,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.uname,mqtt.conflag.retain
0.0,0.0,65,0.0018595,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000382,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,1.7e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
166.0,64.0,1514,0.0018595,0.0,0.0,0.0,2.050652027130127,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.2e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000228,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000353,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00012,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000125,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
155.0,60.5,1514,0.000326,0.0,0.0,0.0,-1.585479974746704,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,64.0,1514,0.0018595,0.0,0.0,0.0,-257.31121706962585,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000111,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
163.0,64.0,1514,0.00071,0.0,0.0,0.0,259.05625104904175,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000109,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,585,0.0018595,0.0,0.0,0.0,0.0,0.0,585,0.0,0.0,0.0,0.0,0.0
0.0,0.0,95,0.0018595,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,170,2.6e-05,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
173.0,63.0,1514,0.000536,0.0,0.0,0.0,-258.171993970871,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,4.3e-05,0.0,0.0,0.0,0.6932780742645264,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,62.0,1399,0.000114,0.0,0.0,0.0,250.2363798618317,0.0,1399,0.0,0.0,0.0,0.0,0.0
0.0,0.0,78,0.000168,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.000233,0.0,0.0,0.0,-509.9055829048157,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.000543,0.0,0.0,0.0,257.62750005722046,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000126,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
150.0,64.0,1514,3.2e-05,0.0,0.0,0.0,-264.29194617271423,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,262,0.000703,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0,0.0,0.0,0.0
148.0,0.0,105,1.8e-05,37.0,0.0,0.9745935797691345,0.0,0.0,105,0.0,1.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,8.3e-05,0.0,0.0,0.0,521.5246729850769,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,64.0,1514,3e-05,0.0,0.0,0.0,-256.53096890449524,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.5e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,75,0.0018595,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0
0.0,0.0,58,5.5e-05,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000126,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,89,3.2e-05,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0
156.0,64.0,1514,4.3e-05,0.0,0.0,0.0,-0.8805859088897705,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,8.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,5.7e-05,0.0,0.0,0.0,252.73733496665955,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000149,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,63.0,1514,2.9e-05,0.0,0.0,0.0,1.9629900455474851,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,265,8.5e-05,0.0,0.0,0.0,0.0,0.0,265,0.0,0.0,0.0,0.0,0.0
0.0,0.0,182,5.7e-05,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,0.0,0.0,0.0
167.0,64.0,1514,5.9e-05,0.0,0.0,0.0,0.2035529613494873,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000149,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
155.0,63.0,1514,9e-05,0.0,0.0,0.0,-521.3426921367645,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1464,7.3e-05,0.0,0.0,0.0,0.0,0.0,1464,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1313,4.4e-05,0.0,0.0,0.0,267.7673511505127,0.0,1313,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000333,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,61.0,763,0.0018595,0.0,0.0,0.0,251.0517280101776,0.0,763,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,97,4.2e-05,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000125,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,92,3.8e-05,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0
158.0,62.0,1514,0.000445,0.0,0.0,0.0,6.284135818481445,0.0,1514,0.0,0.0,0.0,0.0,0.0
170.0,62.0,1514,0.000251,0.0,0.0,0.0,-257.36225295066833,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000117,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000123,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.0018595,0.0,0.0,0.0,258.22440910339355,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,62.0,1514,3e-05,0.0,0.0,0.0,-258.90628004074097,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,771,0.000276,0.0,0.0,0.0,-265.88620591163635,0.0,771,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,8.1e-05,0.0,0.0,0.0,267.19295382499695,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.0018595,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,0.000559,0.0,0.0,0.0,-261.00968194007874,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,4.3e-05,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,6.3e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000257,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00106,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,4.7e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,3e-05,0.0,0.0,0.0,517.1242470741272,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000127,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,7.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
175.0,63.0,1514,3e-05,0.0,0.0,0.0,-5.583853006362915,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,0.000282,0.0,0.0,0.0,-251.94521594047544,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000119,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,5.7e-05,0.0,0.0,0.0,-265.55652809143066,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
156.0,63.0,1514,2.8e-05,0.0,0.0,0.0,1.706099033355713,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00026,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
155.0,62.0,1514,0.0018595,0.0,0.0,0.0,522.0015270709991,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,99,0.000723,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000117,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,0.000322,0.0,0.0,0.0,-0.0155770778656005,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,6.6e-05,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1514,2.7e-05,0.0,0.0,0.0,-256.7273600101471,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000813,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000169,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,9.5e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000129,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1101,0.0018595,0.0,0.0,0.0,-266.4312469959259,0.0,1101,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000133,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1293,0.000494,0.0,0.0,0.0,5.520079851150513,0.0,1293,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,5.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
148.0,0.0,56,0.0018595,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.001812,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,0.000358,0.0,0.0,0.0,259.78258323669434,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,6.2e-05,0.0,0.0,0.0,257.946790933609,0.0,1514,0.0,0.0,0.0,0.0,0.0
173.0,64.0,1514,7.3e-05,0.0,0.0,0.0,-0.8444399833679199,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1024,3.6e-05,0.0,0.0,0.0,-522.4107041358948,0.0,1024,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,8.7e-05,0.0,0.0,0.0,519.3750460147858,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,6.1e-05,0.0,0.0,0.0,-518.8808028697968,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.3e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,6.7e-05,0.0,0.0,0.0,270.2864089012146,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,62.0,1514,4.6e-05,0.0,0.0,0.0,252.4750699996948,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,61,0.00081,0.0,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0
168.0,64.0,1514,4.1e-05,0.0,0.0,0.0,-257.3385798931122,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,104,0.000433,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1465,8.9e-05,0.0,0.0,0.0,-258.9999141693115,0.0,1465,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,3.4e-05,0.0,0.0,0.0,258.3060340881348,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1487,2.9e-05,0.0,0.0,0.0,1.2113978862762451,0.0,1487,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000256,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,5.6e-05,0.0,0.0,0.0,0.0550310611724853,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,5.4e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
169.0,63.0,777,3.9e-05,0.0,0.0,0.0,-259.4185998439789,0.0,777,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000122,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.0018595,0.0,0.0,0.0,515.6598999500275,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,97,0.0018595,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,2.7e-05,0.0,0.0,0.0,-259.0709910392761,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,928,0.000105,0.0,0.0,0.0,0.0,0.0,928,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000654,0.0,0.0,0.0,6.959881067276001,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1433,2.6e-05,0.0,0.0,0.0,-263.7519371509552,0.0,1433,0.0,0.0,0.0,0.0,0.0
148.0,0.0,60,0.000297,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.00047,0.0,0.0,0.0,-6.266515016555786,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,1.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000103,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,0.000615,0.0,0.0,0.0,6.148248195648193,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,0.000548,0.0,0.0,0.0,512.6114149093628,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,64.0,1514,8.8e-05,0.0,0.0,0.0,-253.2383170127869,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,0.000595,0.0,0.0,0.0,-266.19771003723145,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,3e-05,0.0,0.0,0.0,265.2607579231262,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000199,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
174.0,64.0,1514,5.3e-05,0.0,0.0,0.0,256.8672480583191,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.0018595,0.0,0.0,0.0,1.5300321578979492,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,0.000219,0.0,0.0,0.0,-257.41024708747864,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000131,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,151,0.0018595,0.0,0.0,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000159,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
153.0,62.0,1514,9.7e-05,0.0,0.0,0.0,-266.0780830383301,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,87,0.0018595,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,3.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000108,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,77,0.0018595,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,4.7e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,4.2e-05,0.0,0.0,0.0,1.2387480735778809,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,61.0,1514,3e-05,0.0,0.0,0.0,-0.4683129787445068,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1514,0.000416,0.0,0.0,0.0,522.2265679836273,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1252,0.000596,0.0,0.0,0.0,-517.7414510250092,0.0,1252,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,2.8e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,7e-05,0.0,0.0,0.0,259.5355830192566,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,3.5e-05,0.0,0.0,0.0,257.42392802238464,0.0,1514,0.0,0.0,0.0,0.0,0.0
148.0,60.5,70,0.0018595,0.0,0.0,0.0,-288.12298798561096,0.0,70,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.3e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
163.0,62.0,1514,4.2e-05,0.0,0.0,0.0,28.907043933868408,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,63.0,1514,6.4e-05,0.0,0.0,0.0,3.337164878845215,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,0.001064,0.0,0.0,0.0,257.3477141857147,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,4.8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.3e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,7.4e-05,0.0,0.0,0.0,-524.7682831287384,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.7e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,61.0,1514,8e-05,0.0,0.0,0.0,523.3517360687256,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1274,0.000117,0.0,0.0,0.0,-517.0158569812775,0.0,1274,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.7e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,9.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1323,4.6e-05,0.0,0.0,0.0,0.0,0.0,1323,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,2.5e-05,0.0,0.0,0.0,-5.347553014755249,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,127,9e-05,0.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,0.0
0.0,0.0,103,0.0018595,0.0,0.0,0.0,0.0,0.0,103,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,1.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000136,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000123,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,5.9e-05,0.0,0.0,0.0,522.6786320209503,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.3e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,64.0,1514,0.000424,0.0,0.0,0.0,-254.2198030948639,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.1e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000585,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,0.0018595,0.0,0.0,0.0,2.232516050338745,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.000432,0.0,0.0,0.0,-271.4286389350891,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
158.0,62.0,1514,6.2e-05,0.0,0.0,0.0,271.34964990615845,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,125,3.4e-05,0.0,0.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,0.0
165.0,64.0,1514,5.5e-05,0.0,0.0,0.0,-5.213505983352661,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,64.0,1514,6.5e-05,0.0,0.0,0.0,5.33526611328125,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.000327,0.0,0.0,0.0,-270.73247504234314,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.000576,0.0,0.0,0.0,0.3673908710479736,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,77,5.8e-05,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000148,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
148.0,60.5,80,0.0018595,0.0,0.0,0.0,647.4697041511536,0.0,80,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000214,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000117,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000127,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.001238,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
166.0,61.0,1514,6.4e-05,0.0,0.0,0.0,-381.5815501213074,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,64.0,1514,0.000873,0.0,0.0,0.0,257.9112069606781,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.1e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000221,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,61.0,1514,6e-05,0.0,0.0,0.0,-257.9045259952545,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,83,0.0017,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.001413,0.0,0.0,0.0,257.88052797317505,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.001739,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,0.000146,0.0,0.0,0.0,-257.4061028957367,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,62.0,256,0.0018595,0.0,0.0,0.0,255.6276729106903,0.0,256,0.0,0.0,0.0,0.0,0.0
158.0,63.0,1514,3.8e-05,0.0,0.0,0.0,-255.62161803245544,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000136,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,0.000558,0.0,0.0,0.0,255.48375916481015,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,6.6e-05,0.0,0.0,0.0,-5.351365089416504,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,64.0,1514,4.9e-05,0.0,0.0,0.0,-251.7150158882141,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,64.0,1514,0.000465,0.0,0.0,0.0,-259.61770009994507,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,0.00056,0.0,0.0,0.0,-5.6166300773620605,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,64.0,1514,0.0018595,0.0,0.0,0.0,525.2276101112366,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1326,0.001478,0.0,0.0,0.0,-256.7845311164856,0.0,1326,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000117,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
