frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type,publish_gap,connect_gap
5.2e-05,5.2e-05,1522235870.164684,,499.773976,192.168.1.196,192.168.1.171,52301.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,103,,,,,1,,0,,,,103,,0,,40470,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000168,0.000168,1522235503.162041,,132.771333,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,10771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.9e-05,5.9e-05,1522236128.660857,,758.270149,192.168.1.196,192.168.1.171,52466.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,54414,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001064,0.001064,1522236253.048369,,882.657661,130.206.193.108,192.168.1.196,443.0,52646.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,61061,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.1e-05,6.1e-05,1522235451.770303,,81.379595,162.213.33.101,192.168.1.196,443.0,51871.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,5399,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4.9e-05,4.9e-05,1522236122.160311,,751.769603,192.168.1.171,192.168.1.196,1883.0,52364.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,52610,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
7.1e-05,7.1e-05,1522235492.88331,,122.492602,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,9887,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000553,0.000553,1522235516.045514,,145.654806,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,11623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.9e-05,1.9e-05,1522235861.195994,,490.805286,192.168.1.196,192.168.1.171,52116.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,36473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
9e-05,9e-05,1522235660.53767,,290.146962,205.185.216.10,192.168.1.227,443.0,54132.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,24300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.5e-05,7.5e-05,1522236019.561931,,649.171223,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,44361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000238,0.000238,1522235666.397979,,296.007271,192.168.1.227,216.52.1.12,56788.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,25034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.6e-05,6.6e-05,1522236079.359784,,708.969076,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,49521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.3e-05,8.3e-05,1522235467.656137,,97.265429,192.28.146.84,192.168.1.196,443.0,51901.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,54,,,,,1,,0,,,,54,,0,,6783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000114,0.000114,1522235452.555475,,82.164767,192.28.146.84,192.168.1.196,443.0,51887.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,156,,,,,1,,0,,,,156,,0,,5913,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000239,0.000239,1522236122.387067,,751.996359,192.168.1.171,192.168.1.196,1883.0,52391.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,52756,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001326,0.001326,1522235447.206386,,76.815678,40.127.142.76,192.168.1.196,443.0,51835.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,161,,,,,1,,0,,,,161,,0,,3802,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000114,0.000114,1522236217.174594,,846.783886,130.206.193.108,192.168.1.196,443.0,52607.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,58506,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.8e-05,7.8e-05,1522235631.506795,,261.116087,82.98.141.148,192.168.1.227,443.0,43889.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,19086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4.3e-05,4.3e-05,1522236255.016389,,884.625681,130.206.193.108,192.168.1.196,443.0,52648.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,61277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.2e-05,8.2e-05,1522236019.777321,,649.386613,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,45099,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000126,0.000126,1522235451.720169,,81.329461,162.213.33.101,192.168.1.196,443.0,51862.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,5294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001788,0.001788,1522236224.238417,,853.847709,130.206.193.108,192.168.1.196,443.0,52621.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,54,,,,,1,,0,,,,54,,0,,59237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000129,0.000129,1522235503.120839,,132.730131,192.168.1.196,91.189.88.148,51903.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,10722,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001259,0.001259,1522235873.211242,,502.820534,192.168.1.196,192.168.1.171,52286.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,40511,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000304,0.000304,1522235813.644015,,443.253307,52.86.215.92,192.168.1.227,443.0,39824.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,32529,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.1e-05,6.1e-05,1522235659.904584,,289.513876,205.185.216.10,192.168.1.227,443.0,54132.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,23721,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.7e-05,7.7e-05,1522235832.969078,,462.57837,216.58.214.174,192.168.1.227,443.0,33740.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1484,,,,,1,,0,,,,1484,,0,,34769,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000114,0.000114,1522235730.449751,,360.059043,130.206.193.108,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,28374,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000138,0.000138,1522235659.417772,,289.027064,205.185.216.10,192.168.1.227,443.0,54132.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,23292,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000985,0.000985,1522235645.786507,,275.395799,192.168.1.227,130.206.192.34,48203.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,21200,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.8e-05,7.8e-05,1522235819.160641,,448.769933,192.168.1.227,82.98.162.78,55049.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,33905,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.8e-05,8.8e-05,1522235600.590225,,230.199517,192.168.1.171,192.168.1.196,1883.0,52076.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,17056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
5.7e-05,5.7e-05,1522235729.411328,,359.02062,192.168.1.194,192.229.233.50,42492.0,443.0,4c:74:03:07:92:4f,18:a6:f7:eb:77:26,78,,,,,1,,0,,,,78,,0,,27754,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000113,0.000113,1522236093.163733,,722.773025,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,50693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.8e-05,1.8e-05,1522235419.281235,,48.890527,192.168.1.171,192.168.1.227,1334.0,45688.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,2151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.3e-05,5.3e-05,1522235658.994888,,288.60418,205.185.216.10,192.168.1.227,443.0,54132.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,22930,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.5e-05,7.5e-05,1522235726.809417,,356.418709,192.168.1.227,216.58.214.182,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,81,,,,,1,,0,,,,81,,0,,27586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000135,0.000135,1522236021.84758,,651.456872,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,45487,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.8e-05,8.8e-05,1522236252.86627,,882.475562,130.206.193.108,192.168.1.196,443.0,52645.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60955,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4.2e-05,4.2e-05,1522235516.080422,,145.689714,192.168.1.196,91.189.88.148,51903.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,11653,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.5e-05,2.5e-05,1522235930.243954,,559.853246,192.168.1.171,192.168.1.194,1334.0,57759.0,74:d4:35:ef:e5:5a,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,42328,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.7e-05,5.7e-05,1522236201.673257,,831.282549,192.168.1.196,216.58.214.174,52556.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,56062,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.4e-05,8.4e-05,1522235475.811437,,105.420729,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,8512,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000135,0.000135,1522235500.722649,,130.331941,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,10640,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000102,0.000102,1522235451.334563,,80.943855,216.58.214.168,192.168.1.196,443.0,51865.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1484,,,,,1,,0,,,,1484,,0,,4592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000127,0.000127,1522236048.30411,,677.913402,192.168.1.196,91.189.88.148,52316.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,47197,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000121,0.000121,1522235407.606294,,37.215586,216.58.211.42,192.168.1.227,443.0,35652.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1302,,,,,1,,0,,,,1302,,0,,499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2e-05,2e-05,1522235861.190239,,490.799531,192.168.1.196,192.168.1.171,52112.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,36431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000667,0.000667,1522236118.75543,,748.364722,192.168.1.171,192.168.1.196,1883.0,52450.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,51609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000374,0.000374,1522235417.695146,,47.304438,178.62.82.186,192.168.1.227,443.0,54198.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,371,,,,,1,,0,,,,371,,0,,948,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.3e-05,2.3e-05,1522235419.366595,,48.975887,192.168.1.171,192.168.1.227,1334.0,45690.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,2800,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000113,0.000113,1522236093.12596,,722.735252,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,50629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.8e-05,9.8e-05,1522236257.853238,,887.46253,130.206.193.108,192.168.1.196,443.0,52650.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,61394,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000124,0.000124,1522236019.783632,,649.392924,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,45163,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6e-05,6e-05,1522235652.138314,,281.747606,205.185.216.10,192.168.1.227,443.0,54115.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,397,,,,,1,,0,,,,397,,0,,22174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000116,0.000116,1522235498.31067,,127.919962,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,10330,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001128,0.001128,1522236200.768748,,830.37804,192.168.1.227,169.63.73.74,58194.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,55615,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000127,0.000127,1522235854.064501,,483.673793,192.229.220.133,192.168.1.194,443.0,54331.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,35597,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000123,0.000123,1522236232.021429,,861.630721,192.168.1.196,130.206.193.108,52631.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,59552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000327,0.000327,1522236123.078878,,752.68817,192.168.1.171,192.168.1.196,1883.0,52357.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,53337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000988,0.000988,1522236076.784361,,706.393653,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,49398,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000108,0.000108,1522236019.364543,,648.973835,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,43861,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.9e-05,1.9e-05,1522235419.395022,,49.004314,192.168.1.227,192.168.1.171,45690.0,1334.0,48:5a:3f:93:39:9c,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,2892,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.6e-05,8.6e-05,1522236201.619857,,831.229149,64.202.112.28,192.168.1.196,443.0,52551.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,54,,,,,1,,0,,,,54,,0,,55920,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000115,0.000115,1522235599.38973,,228.999022,192.168.1.171,192.168.1.196,1883.0,51948.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,15892,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000118,0.000118,1522235631.249404,,260.858696,82.98.141.148,192.168.1.227,443.0,43886.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,198,,,,,1,,0,,,,198,,0,,18903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000109,0.000109,1522236099.158284,,728.767576,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,50946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.6e-05,6.6e-05,1522235731.478687,,361.087979,192.168.1.227,216.58.214.162,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,1392,,,,,1,,0,,,,1392,,0,,29590,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000556,0.000556,1522235719.626425,,349.235717,104.244.42.194,192.168.1.194,443.0,57187.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1336,,,,,1,,0,,,,1336,,0,,27117,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.9e-05,1.9e-05,1522235419.073002,,48.682294,192.168.1.171,192.168.1.227,1334.0,45685.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,1521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001172,0.001172,1522236244.847026,,874.456318,192.168.1.171,192.168.1.196,3000.0,52527.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,60166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00028,0.00028,1522235931.786476,,561.395768,192.168.1.171,192.168.1.194,3000.0,48664.0,74:d4:35:ef:e5:5a,4c:74:03:07:92:4f,60,,,,,1,,0,,,,60,,0,,43057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.5e-05,2.5e-05,1522235930.193208,,559.8025,192.168.1.171,192.168.1.194,1334.0,57754.0,74:d4:35:ef:e5:5a,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,42128,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.2e-05,6.2e-05,1522235471.345601,,100.954893,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,7413,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000104,0.000104,1522236238.957065,,868.566357,130.206.193.108,192.168.1.196,443.0,52635.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,59891,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000128,0.000128,1522236065.938938,,695.54823,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,48499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.9e-05,9.9e-05,1522235710.0442,,339.653492,192.168.1.227,130.206.193.111,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,80,,,,,1,,0,,,,80,,0,,26359,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.8e-05,1.8e-05,1522235419.098806,,48.708098,192.168.1.171,192.168.1.227,1334.0,45687.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,1607,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000143,0.000143,1522235608.413311,,238.022603,192.168.1.171,192.168.1.196,1883.0,51915.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,17967,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000122,0.000122,1522235827.531914,,457.141206,35.174.157.242,192.168.1.227,443.0,54181.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,34338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000141,0.000141,1522235600.393081,,230.002373,192.168.1.171,192.168.1.196,1883.0,51993.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,16863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
5.9e-05,5.9e-05,1522235596.228218,,225.83751,192.168.1.171,192.168.1.196,1883.0,52033.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,13751,0.0,,,0x00000000,0.0,0.0,0.0,,,,,,,,,,0x00000020,,2.0,,,2.0,,,,,,,,,,,,,,,,0,,
7.6e-05,7.6e-05,1522235854.37402,,483.983312,192.168.1.194,192.229.220.133,54331.0,443.0,4c:74:03:07:92:4f,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,36122,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000129,0.000129,1522235596.299011,,225.908303,192.168.1.171,192.168.1.196,1883.0,52102.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,14080,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000121,0.000121,1522236019.532047,,649.141339,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,44286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.5e-05,8.5e-05,1522235752.831102,,382.440394,192.229.233.50,192.168.1.194,443.0,42492.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,30774,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000161,0.000161,1522236223.875123,,853.484415,130.206.193.108,192.168.1.196,443.0,52618.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,58969,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.8e-05,1.8e-05,1522235419.094115,,48.703407,192.168.1.171,192.168.1.227,1334.0,45689.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,1567,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000829,0.000829,1522236244.96907,,874.578362,192.168.1.196,130.206.193.108,52638.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,60287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
