frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type,publish_gap,connect_gap
0.000143,0.000143,1535975036.98987,,3191.261358,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40519,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000118,0.000118,1535975036.990845,,3191.262333,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000121,0.000121,1535975036.990966,,3191.262454,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40522,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.6e-05,7.6e-05,1535975036.991042,,3191.26253,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40523,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7e-05,7e-05,1535975036.991112,,3191.2626,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40524,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000211,0.000211,1535975036.991323,,3191.262811,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000101,0.000101,1535975036.991494,,3191.262982,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000121,0.000121,1535975036.991615,,3191.263103,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40528,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000426,0.000426,1535975036.992041,,3191.263529,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40529,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000119,0.000119,1535975036.99216,,3191.263648,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40530,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000573,0.000573,1535975036.992733,,3191.264221,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40531,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.8e-05,8.8e-05,1535975036.992821,,3191.264309,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40532,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.6e-05,6.6e-05,1535975036.992887,,3191.264375,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40533,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.9e-05,6.9e-05,1535975036.992956,,3191.264444,172.217.16.230,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,877,,,,,1,,0,,,,877,,0,,40534,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.003273,0.003273,1535975036.996229,,3191.267717,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000368,0.000368,1535975036.996597,,3191.268085,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40536,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.0022,0.0022,1535975037.000577,,3191.272065,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000261,0.000261,1535975037.000838,,3191.272326,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.3e-05,9.3e-05,1535975037.000931,,3191.272419,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40540,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000462,0.000462,1535975037.001393,,3191.272881,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40541,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000157,0.000157,1535975037.00155,,3191.273038,192.168.1.227,172.217.16.230,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,70,,,,,1,,0,,,,70,,0,,40542,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001979,0.001979,1535975037.003529,,3191.275017,192.168.1.227,192.168.1.1,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,72,,,,,1,,0,,,,72,,0,,40543,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.028649,0.028649,1535975037.032178,,3191.303666,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,40544,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00052,0.00052,1535975037.032698,,3191.304186,54.217.236.197,192.168.1.227,443.0,39338.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,40545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000586,0.000586,1535975037.033284,,3191.304772,54.217.236.197,192.168.1.227,443.0,39338.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.4e-05,8.4e-05,1535975037.033495,,3191.304983,54.217.236.197,192.168.1.227,443.0,39338.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1266,,,,,1,,0,,,,1266,,0,,40548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000176,0.000176,1535975037.033671,,3191.305159,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.7e-05,9.7e-05,1535975037.033768,,3191.305256,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40550,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000214,0.000214,1535975037.033982,,3191.30547,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.8e-05,7.8e-05,1535975037.03406,,3191.305548,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,476,,,,,1,,0,,,,476,,0,,40552,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000198,0.000198,1535975037.034258,,3191.305746,192.168.1.227,54.217.236.197,39338.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000266,0.000266,1535975037.034524,,3191.306012,192.168.1.227,54.217.236.197,39338.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40554,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00053,0.00053,1535975037.036607,,3191.308095,192.168.1.227,136.243.75.6,37084.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40560,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000472,0.000472,1535975037.037079,,3191.308567,192.168.1.227,54.217.236.197,39338.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40561,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.005331,0.005331,1535975037.055269,,3191.326757,108.59.0.12,192.168.1.227,443.0,50856.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,74,,,,,1,,0,,,,74,,0,,40564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00208,0.00208,1535975037.057349,,3191.328837,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40565,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001662,0.001662,1535975037.059011,,3191.330499,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,74,,,,,1,,0,,,,74,,0,,40566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000862,0.000862,1535975037.059873,,3191.331361,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40567,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000138,0.000138,1535975037.060011,,3191.331499,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,583,,,,,1,,0,,,,583,,0,,40568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.025567,0.025567,1535975037.087328,,3191.358816,8.41.222.241,192.168.1.227,443.0,32922.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,40570,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001784,0.001784,1535975037.089112,,3191.3606,8.41.222.241,192.168.1.227,443.0,32922.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,409,,,,,1,,0,,,,409,,0,,40571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.003923,0.003923,1535975037.094072,,3191.36556,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,324,,,,,1,,0,,,,324,,0,,40573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.7e-05,9.7e-05,1535975037.094169,,3191.365657,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,135,,,,,1,,0,,,,135,,0,,40574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.020462,0.020462,1535975037.114631,,3191.386119,54.217.236.197,192.168.1.227,443.0,39338.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,117,,,,,1,,0,,,,117,,0,,40575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.011452,0.011452,1535975037.126083,,3191.397571,192.168.1.227,136.243.75.6,37084.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000874,0.000874,1535975037.138566,,3191.410054,192.168.1.227,136.243.75.6,37084.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,104,,,,,1,,0,,,,104,,0,,40578,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000382,0.000382,1535975037.138948,,3191.410436,192.168.1.227,136.243.75.6,37084.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,398,,,,,1,,0,,,,398,,0,,40579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.007114,0.007114,1535975037.146062,,3191.41755,192.168.1.227,54.217.236.197,39338.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002376,0.002376,1535975037.165109,,3191.436597,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000157,0.000157,1535975037.165266,,3191.436754,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.6e-05,4.6e-05,1535975037.165312,,3191.4368,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,135,,,,,1,,0,,,,135,,0,,40584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001537,0.001537,1535975037.166849,,3191.438337,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.1e-05,8.1e-05,1535975037.167277,,3191.438765,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40587,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.008564,0.008564,1535975037.175841,,3191.447329,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,192,,,,,1,,0,,,,192,,0,,40588,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001938,0.001938,1535975037.186287,,3191.457775,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,104,,,,,1,,0,,,,104,,0,,40591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000582,0.000582,1535975037.187651,,3191.459139,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,66,,,,,1,,0,,,,66,,0,,40594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000293,0.000293,1535975037.187944,,3191.459432,136.243.75.6,192.168.1.227,443.0,37084.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,496,,,,,1,,0,,,,496,,0,,40595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002639,0.002639,1535975037.191478,,3191.462966,108.59.0.12,192.168.1.227,443.0,50856.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,40597,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.2e-05,7.2e-05,1535975037.191718,,3191.463206,108.59.0.12,192.168.1.227,443.0,50856.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,530,,,,,1,,0,,,,530,,0,,40599,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.0019,0.0019,1535975037.194486,,3191.465974,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40601,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000463,0.000463,1535975037.194949,,3191.466437,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40602,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.009124,0.009124,1535975037.204073,,3191.475561,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,192,,,,,1,,0,,,,192,,0,,40603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.015746,0.015746,1535975037.219819,,3191.491307,192.168.1.171,192.168.1.133,1883.0,49158.0,74:d4:35:ef:e5:5a,60:01:94:37:e0:e1,60,,,,,1,,0,,,,60,,0,,40604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001713,0.001713,1535975037.221532,,3191.49302,,,,,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,42,,,,,1,,0,,,,42,,0,,40605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00197,0.00197,1535975037.223502,,3191.49499,,,,,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,42,,,,,1,,0,,,,42,,0,,40606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002603,0.002603,1535975037.254587,,3191.526075,192.168.1.227,54.217.236.197,39338.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.007156,0.007156,1535975037.261743,,3191.533231,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,607,,,,,1,,0,,,,607,,0,,40609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.015216,0.015216,1535975037.276959,,3191.548447,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,117,,,,,1,,0,,,,117,,0,,40610,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.014634,0.014634,1535975037.291593,,3191.563081,192.168.1.102,151.101.132.133,54854.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00013,0.00013,1535975037.291723,,3191.563211,192.168.1.102,192.30.253.112,47118.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.003588,0.003588,1535975037.319604,,3191.591092,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,648,,,,,1,,0,,,,648,,0,,40615,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.034548,0.034548,1535975037.366086,,3191.637574,192.168.1.227,108.59.0.12,50856.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.077194,0.077194,1535975037.476935,,3191.748423,192.168.1.227,192.168.1.1,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,79,,,,,1,,0,,,,79,,0,,40621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.006692,0.006692,1535975037.484808,,3191.756296,192.168.1.133,192.168.1.171,49158.0,1883.0,60:01:94:37:e0:e1,74:d4:35:ef:e5:5a,81,,,,,1,,0,,,,81,,0,,40623,0.0,,,,,,,,,,,,,,,0.0,0x00000030,,25.0,226.0,,3.0,,,,0.0,0.0,,,distance/ultrasonic1,20.0,,,,,,,normal,0.9126160144805908,0.0
0.001462,0.001462,1535975037.48627,,3191.757758,192.168.1.227,172.217.16.238,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,1392,,,,,1,,0,,,,1392,,0,,40624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.009094,0.009094,1535975037.495364,,3191.766852,52.4.138.39,192.168.1.227,443.0,40995.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,516,,,,,1,,0,,,,516,,0,,40625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000998,0.000998,1535975037.496362,,3191.76785,192.168.1.227,52.4.138.39,40995.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40626,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.029289,0.029289,1535975037.525651,,3191.797139,192.168.1.171,192.168.1.133,1883.0,49158.0,74:d4:35:ef:e5:5a,60:01:94:37:e0:e1,60,,,,,1,,0,,,,60,,0,,40627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00295,0.00295,1535975037.528601,,3191.800089,172.217.16.238,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,40628,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.8e-05,8.8e-05,1535975037.528689,,3191.800177,172.217.16.238,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,73,,,,,1,,0,,,,73,,0,,40629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.003848,0.003848,1535975037.532537,,3191.804025,192.168.1.227,172.217.16.238,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,81,,,,,1,,0,,,,81,,0,,40630,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00149,0.00149,1535975037.534407,,3191.805895,192.168.1.227,172.217.16.238,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,1392,,,,,1,,0,,,,1392,,0,,40632,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.013158,0.013158,1535975037.54771,,3191.819198,192.168.1.102,151.101.132.133,54896.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40634,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000112,0.000112,1535975037.547822,,3191.81931,192.168.1.102,151.101.132.133,54846.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40635,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.8e-05,5.8e-05,1535975037.547942,,3191.81943,192.168.1.102,151.101.132.133,54890.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.7e-05,6.7e-05,1535975037.548009,,3191.819497,192.168.1.102,151.101.132.133,54840.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535975037.548069,,3191.819557,192.168.1.102,151.101.132.133,54894.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,40639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
