frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.dupflag,mqtt.kalive,mqtt.len,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic_len,publish_gap,type
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000817,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,6.389617919921875e-05,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
6.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,63.0,0.0,DoS
2.1e-05,138,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
8.8e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
4.1e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0005829334259033,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000433,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,4.410743713378906e-05,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.1e-05,124,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000175,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0007770061492919,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000581,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,5.507469177246094e-05,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
5.5e-05,1414,1414,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000121,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0005519390106201,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000431,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,6.389617919921875e-05,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1320,1320,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000132,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0003221035003662,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
0.00019,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,64.0,0.0,DoS
3.3e-05,391,391,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,64.0,3.2901763916015625e-05,DoS
3.3e-05,391,391,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,64.0,0.0,DoS
0.000111,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0034701824188232,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
0.003359,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,64.0,0.0,DoS
5.8e-05,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000119,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.001466,217,217,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,62.0,0.0016429424285888,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0003318786621093,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000332,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000134,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0003530979156494,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000219,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,5.602836608886719e-05,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
5.6e-05,1396,1396,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000119,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0025858879089355,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0,DoS
0.002467,963,963,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,64.0,0.0,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,6.413459777832031e-05,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,0.0,DoS
6.4e-05,1062,1062,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,62.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0078208446502685,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.007821,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,7.104873657226562e-05,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000317,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0004260540008544,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000109,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000154,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0002388954162597,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
8.5e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
3.7e-05,334,334,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,63.0,3.719329833984375e-05,DoS
3.7e-05,334,334,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.0,0.0,0.0,63.0,0.0,DoS
0.00012,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.002294,222,222,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0024139881134033,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,6.079673767089844e-05,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
6.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000113,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0006341934204101,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000521,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
4.7e-05,95,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,7.581710815429688e-05,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,0.0,DoS
6.3e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.000230073928833,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000167,1288,1288,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,63.0,0.0,DoS
